TF,RBP,event_id,shared_exact_events_in_pair,jaccard_similarity,tf_event_count,rbp_event_count,percent_of_tf_events,percent_of_rbp_events,tf_gene_id,tf_gene_name,tf_event_type,tf_experiments,tf_experiment_count,tf_dPSI_values,tf_p_values,tf_source_files,tf_row_count,rbp_gene_id,rbp_gene_name,rbp_event_type,rbp_experiments,rbp_experiment_count,rbp_dPSI_values,rbp_p_values,rbp_source_files,rbp_row_count,gene_id,gene_name,event_type
Ubx,METTL3,FBgn0020255;A3:X:11146428-11148486:11146415-11148486:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0020255,FBgn0020255,A3,3rd_instar_brain,1,0.0239586374,0.0304695305,significant_splicing_events_tf - Ubx.csv,1,FBgn0020255,FBgn0020255,A3,RepoGal4_5day,1,-0.1847303356,0.043956044,significant_splicing_events_rbp - mettl3.csv,1,FBgn0020255,FBgn0020255,A3
Ubx,METTL3,FBgn0020510;SE:3R:14120472-14120611:14120622-14120695:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0020510,FBgn0020510,SE,3rd_instar_brain,1,-0.0675410949,0.006993007,significant_splicing_events_tf - Ubx.csv,1,FBgn0020510,FBgn0020510,SE,DaGal4_5day,1,0.1145045583,0.0404595405,significant_splicing_events_rbp - mettl3.csv,1,FBgn0020510,FBgn0020510,SE
Ubx,METTL3,FBgn0024189;MX:2R:8832870-8833793:8833981-8841357:8832870-8834952:8835101-8841357:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0024189,FBgn0024189,MX,3rd_instar_brain,1,-0.0691222953,0.024975025,significant_splicing_events_tf - Ubx.csv,1,FBgn0024189,FBgn0024189,MX,RepoGal4_5day,1,0.2653012099,0.041958042,significant_splicing_events_rbp - mettl3.csv,1,FBgn0024189,FBgn0024189,MX
Ubx,METTL3,FBgn0024807;A5:X:21628754-21628844:21628754-21628920:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0024807,FBgn0024807,A5,3rd_instar_brain,1,-0.2571567712,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0024807,FBgn0024807,A5,DaGal4_34day,1,0.2990452973,0.036963037,significant_splicing_events_rbp - mettl3.csv,1,FBgn0024807,FBgn0024807,A5
Ubx,METTL3,FBgn0024807;A5:X:21628754-21628848:21628754-21628920:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0024807,FBgn0024807,A5,3rd_instar_brain,1,-0.1208623133,0.001998002,significant_splicing_events_tf - Ubx.csv,1,FBgn0024807,FBgn0024807,A5,DaGal4_34day,1,0.1321698237,0.0492840493,significant_splicing_events_rbp - mettl3.csv,1,FBgn0024807,FBgn0024807,A5
Ubx,METTL3,FBgn0024807;RI:X:21628361:21628709-21629974:21630148:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0024807,FBgn0024807,RI,3rd_instar_brain,1,0.1031367867,0.0164835165,significant_splicing_events_tf - Ubx.csv,1,FBgn0024807,FBgn0024807,RI,DaGal4_34day,1,-0.1679984318,0.038961039,significant_splicing_events_rbp - mettl3.csv,1,FBgn0024807,FBgn0024807,RI
Ubx,METTL3,FBgn0024807;SE:X:21628754-21628844:21629792-21629974:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0024807,FBgn0024807,SE,3rd_instar_brain,1,-0.0649000985,0.0066600067,significant_splicing_events_tf - Ubx.csv,1,FBgn0024807,FBgn0024807,SE,ElavGal4_34day,1,-0.6456448585,0.0314685315,significant_splicing_events_rbp - mettl3.csv,1,FBgn0024807,FBgn0024807,SE
Ubx,METTL3,FBgn0024807;SE:X:21628754-21628848:21629792-21629974:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0024807,FBgn0024807,SE,3rd_instar_brain,1,-0.1156480979,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0024807,FBgn0024807,SE,ElavGal4_34day,1,-0.6991823961,0.0314685315,significant_splicing_events_rbp - mettl3.csv,1,FBgn0024807,FBgn0024807,SE
Ubx,METTL3,FBgn0026562;AF:3R:26870372-26870510:26870567:26870372-26871926:26871995:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0026562,FBgn0026562,AF,3rd_instar_brain,1,0.0661759621,0.023976024,significant_splicing_events_tf - Ubx.csv,1,FBgn0026562,FBgn0026562,AF,ElavGal4_5day,1,-0.3086257494,0.0304695305,significant_splicing_events_rbp - mettl3.csv,1,FBgn0026562,FBgn0026562,AF
Ubx,METTL3,FBgn0027580;SE:2R:9853205-9853683:9853730-9854511:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0027580,FBgn0027580,SE,3rd_instar_brain,1,0.1466252138,0.000999001,significant_splicing_events_tf - Ubx.csv,1,FBgn0027580,FBgn0027580,SE,DaGal4_34day | DaGal4_5day,2,-0.0688234405 | -0.0425166913,0.030969031 | 0.0364635365,significant_splicing_events_rbp - mettl3.csv,2,FBgn0027580,FBgn0027580,SE
Ubx,METTL3,FBgn0027786;A3:3L:184681-184775:184681-184778:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0027786,FBgn0027786,A3,3rd_instar_brain,1,-0.066428608,0.038961039,significant_splicing_events_tf - Ubx.csv,1,FBgn0027786,FBgn0027786,A3,DaGal4_34day,1,0.2931340846,0.027972028,significant_splicing_events_rbp - mettl3.csv,1,FBgn0027786,FBgn0027786,A3
Ubx,METTL3,FBgn0028325;RI:X:4702325:4702591-4702824:4702892:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0028325,FBgn0028325,RI,3rd_instar_brain,1,0.1097445084,0.008991009,significant_splicing_events_tf - Ubx.csv,1,FBgn0028325,FBgn0028325,RI,ElavGal4_5day,1,-0.4263272893,0.041958042,significant_splicing_events_rbp - mettl3.csv,1,FBgn0028325,FBgn0028325,RI
Ubx,METTL3,FBgn0028671;MX:3R:29132504-29133338:29133429-29135049:29132504-29133861:29133961-29135049:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0028671,FBgn0028671,MX,3rd_instar_brain,1,-0.0382622113,0.044955045,significant_splicing_events_tf - Ubx.csv,1,FBgn0028671,FBgn0028671,MX,ElavGal4_5day,1,0.2651636801,0.0464535465,significant_splicing_events_rbp - mettl3.csv,1,FBgn0028671,FBgn0028671,MX
Ubx,METTL3,FBgn0028671;SE:3R:29133961-29134557:29134598-29135049:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0028671,FBgn0028671,SE,3rd_instar_brain,1,-0.134660671,0.006993007,significant_splicing_events_tf - Ubx.csv,1,FBgn0028671,FBgn0028671,SE,ElavGal4_5day,1,0.3307141066,0.025974026,significant_splicing_events_rbp - mettl3.csv,1,FBgn0028671,FBgn0028671,SE
Ubx,METTL3,FBgn0028671;SE:3R:29136699-29136905:29136910-29137076:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0028671,FBgn0028671,SE,3rd_instar_brain,1,-0.0330026107,0.033966034,significant_splicing_events_tf - Ubx.csv,1,FBgn0028671,FBgn0028671,SE,ElavGal4_5day,1,0.2292678359,0.025974026,significant_splicing_events_rbp - mettl3.csv,1,FBgn0028671,FBgn0028671,SE
Ubx,METTL3,FBgn0030018;RI:X:8176553:8176872-8177072:8177185:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030018,FBgn0030018,RI,3rd_instar_brain,1,-0.0594095692,0.0494505495,significant_splicing_events_tf - Ubx.csv,1,FBgn0030018,FBgn0030018,RI,DaGal4_5day,1,0.3019971017,0.0254745255,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030018,FBgn0030018,RI
Ubx,METTL3,FBgn0030245;A3:X:10875999-10877415:10875996-10877415:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030245,FBgn0030245,A3,3rd_instar_brain,1,0.1588174067,0.002997003,significant_splicing_events_tf - Ubx.csv,1,FBgn0030245,FBgn0030245,A3,ElavGal4_34day,1,-0.3501147207,0.0254745255,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030245,FBgn0030245,A3
Ubx,METTL3,FBgn0030357;AF:X:11922373-11922588:11922760:11922373-11924158:11924662:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030357,FBgn0030357,AF,3rd_instar_brain,1,-0.2284349979,0.0394605395,significant_splicing_events_tf - Ubx.csv,1,FBgn0030357,FBgn0030357,AF,RepoGal4_5day,1,-0.5075352598,0.0424575425,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030357,FBgn0030357,AF
Ubx,METTL3,FBgn0030362;AF:X:12012377:12012528-12016003:12015483:12015566-12016003:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030362,FBgn0030362,AF,3rd_instar_brain,1,0.113700627,0.0141525142,significant_splicing_events_tf - Ubx.csv,1,FBgn0030362,FBgn0030362,AF,RepoGal4_5day,1,-0.375657027,0.0374625375,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030362,FBgn0030362,AF
Ubx,METTL3,FBgn0030362;AF:X:12014424:12014521-12016003:12015483:12015566-12016003:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030362,FBgn0030362,AF,3rd_instar_brain,1,0.3572008722,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0030362,FBgn0030362,AF,RepoGal4_5day,1,-0.2568587994,0.0374625375,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030362,FBgn0030362,AF
Ubx,METTL3,FBgn0030520;A3:X:13752027-13754830:13752022-13754830:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030520,FBgn0030520,A3,3rd_instar_brain,1,-0.045773354,0.0134865135,significant_splicing_events_tf - Ubx.csv,1,FBgn0030520,FBgn0030520,A3,ElavGal4_34day | RepoGal4_5day,2,-0.1487160299 | 0.1580305281,0.04995005 | 0.036963037,significant_splicing_events_rbp - mettl3.csv,2,FBgn0030520,FBgn0030520,A3
Ubx,METTL3,FBgn0030520;A5:X:13752027-13754830:13752027-13755253:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030520,FBgn0030520,A5,3rd_instar_brain,1,-0.0368565232,0.018981019,significant_splicing_events_tf - Ubx.csv,1,FBgn0030520,FBgn0030520,A5,RepoGal4_34day,1,0.4097418201,0.0454545455,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030520,FBgn0030520,A5
Ubx,METTL3,FBgn0030719;A3:X:15989268-15989392:15989109-15989392:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030719,FBgn0030719,A3,3rd_instar_brain,1,0.0528440788,0.015984016,significant_splicing_events_tf - Ubx.csv,1,FBgn0030719,FBgn0030719,A3,DaGal4_5day,1,0.0955663708,0.0254745255,significant_splicing_events_rbp - mettl3.csv,1,FBgn0030719,FBgn0030719,A3
Ubx,METTL3,FBgn0030744;SE:X:16383167-16383324:16383511-16384588:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030744,FBgn0030744,SE,3rd_instar_brain,1,0.0913563695,0.0204795205,significant_splicing_events_tf - Ubx.csv,1,FBgn0030744,FBgn0030744,SE,DaGal4_34day | DaGal4_5day | ElavGal4_34day,3,0.3976619642 | -0.495636382 | -0.2313990073,0.012987013 | 0.0384615385 | 0.0434565435,significant_splicing_events_rbp - mettl3.csv,3,FBgn0030744,FBgn0030744,SE
Ubx,METTL3,FBgn0030744;SE:X:16383167-16383324:16383525-16384588:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0030744,FBgn0030744,SE,3rd_instar_brain,1,0.0761330901,0.0204795205,significant_splicing_events_tf - Ubx.csv,1,FBgn0030744,FBgn0030744,SE,DaGal4_34day | DaGal4_5day,2,0.2284305386 | -0.2630898536,0.0404595405 | 0.0434565435,significant_splicing_events_rbp - mettl3.csv,2,FBgn0030744,FBgn0030744,SE
Ubx,METTL3,FBgn0031037;SE:X:19605682-19609463:19609489-19610381:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0031037,FBgn0031037,SE,3rd_instar_brain,1,-0.0859507788,0.0004995005,significant_splicing_events_tf - Ubx.csv,1,FBgn0031037,FBgn0031037,SE,ElavGal4_5day,1,0.2258771335,0.031968032,significant_splicing_events_rbp - mettl3.csv,1,FBgn0031037,FBgn0031037,SE
Ubx,METTL3,FBgn0031760;MX:2L:6001083-6001159:6001269-6001669:6001083-6001477:6001593-6001669:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0031760,FBgn0031760,MX,3rd_instar_brain,1,-0.0949853409,0.0124875125,significant_splicing_events_tf - Ubx.csv,1,FBgn0031760,FBgn0031760,MX,RepoGal4_5day,1,0.3674604019,0.044955045,significant_splicing_events_rbp - mettl3.csv,1,FBgn0031760,FBgn0031760,MX
Ubx,METTL3,FBgn0031774;A3:2L:6066054-6066224:6066054-6066270:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0031774,FBgn0031774,A3,3rd_instar_brain,1,0.1330800172,0.0234765235,significant_splicing_events_tf - Ubx.csv,1,FBgn0031774,FBgn0031774,A3,DaGal4_34day | DaGal4_5day | ElavGal4_5day,3,0.4340509854 | -0.2557349804 | 0.3333333333,0.0344655345 | 0.0224775225 | 0.0294705295,significant_splicing_events_rbp - mettl3.csv,3,FBgn0031774,FBgn0031774,A3
Ubx,METTL3,FBgn0032196;SE:2L:10225811-10225874:10225965-10226665:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0032196,FBgn0032196,SE,3rd_instar_brain,1,-0.0461381637,0.0224775225,significant_splicing_events_tf - Ubx.csv,1,FBgn0032196,FBgn0032196,SE,RepoGal4_5day,1,-0.1863430861,0.04995005,significant_splicing_events_rbp - mettl3.csv,1,FBgn0032196,FBgn0032196,SE
Ubx,METTL3,FBgn0032233;SE:2L:10376553-10376766:10376884-10377248:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0032233,FBgn0032233,SE,3rd_instar_brain,1,0.2066837898,0.0494505495,significant_splicing_events_tf - Ubx.csv,1,FBgn0032233,FBgn0032233,SE,RepoGal4_34day,1,-0.4980842325,0.02997003,significant_splicing_events_rbp - mettl3.csv,1,FBgn0032233,FBgn0032233,SE
Ubx,METTL3,FBgn0032901;MX:2L:20874432-20875080:20875136-20876912:20874432-20875638:20875724-20876912:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0032901,FBgn0032901,MX,3rd_instar_brain,1,0.077140804,0.0204795205,significant_splicing_events_tf - Ubx.csv,1,FBgn0032901,FBgn0032901,MX,ElavGal4_34day,1,-0.2881525831,0.027972028,significant_splicing_events_rbp - mettl3.csv,1,FBgn0032901,FBgn0032901,MX
Ubx,METTL3,FBgn0033021;RI:2R:5362830:5362885-5363063:5363104:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033021,FBgn0033021,RI,3rd_instar_brain,1,-0.0288245421,0.0484515485,significant_splicing_events_tf - Ubx.csv,1,FBgn0033021,FBgn0033021,RI,DaGal4_34day,1,0.110535845,0.041958042,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033021,FBgn0033021,RI
Ubx,METTL3,FBgn0033108;A3:2R:6828667-6829502:6828667-6829561:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033108,FBgn0033108,A3,3rd_instar_brain,1,0.0939356165,0.002997003,significant_splicing_events_tf - Ubx.csv,1,FBgn0033108,FBgn0033108,A3,DaGal4_34day,1,0.1047077561,0.0174825175,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033108,FBgn0033108,A3
Ubx,METTL3,FBgn0033122;SE:2R:6986933-6987638:6987688-6987781:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033122,FBgn0033122,SE,3rd_instar_brain,1,-0.0582348207,0.0184815185,significant_splicing_events_tf - Ubx.csv,1,FBgn0033122,FBgn0033122,SE,ElavGal4_5day,1,-0.4551103455,0.040959041,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033122,FBgn0033122,SE
Ubx,METTL3,FBgn0033241;RI:2R:7959342:7959836-7959976:7960015:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033241,FBgn0033241,RI,3rd_instar_brain,1,0.2505739749,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0033241,FBgn0033241,RI,RepoGal4_5day,1,0.4041721208,0.025974026,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033241,FBgn0033241,RI
Ubx,METTL3,FBgn0033484;A5:2R:10087768-10090543:10087604-10090543:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033484,FBgn0033484,A5,3rd_instar_brain,1,0.0394668001,0.010989011,significant_splicing_events_tf - Ubx.csv,1,FBgn0033484,FBgn0033484,A5,ElavGal4_5day,1,-0.1795522009,0.0454545455,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033484,FBgn0033484,A5
Ubx,METTL3,FBgn0033609;A5:2R:11288560-11289068:11288560-11289393:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033609,FBgn0033609,A5,3rd_instar_brain,1,0.0796067108,0.008991009,significant_splicing_events_tf - Ubx.csv,1,FBgn0033609,FBgn0033609,A5,DaGal4_34day,1,0.1992935918,0.0352147852,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033609,FBgn0033609,A5
Ubx,METTL3,FBgn0033609;A5:2R:11288560-11289068:11288560-11289670:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033609,FBgn0033609,A5,3rd_instar_brain,1,0.5734871276,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0033609,FBgn0033609,A5,DaGal4_34day,1,0.2299348393,0.0352147852,significant_splicing_events_rbp - mettl3.csv,1,FBgn0033609,FBgn0033609,A5
Ubx,METTL3,FBgn0033886;A5:2R:13960109-13960228:13960109-13960319:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0033886,FBgn0033886,A5,3rd_instar_brain,1,-0.1015237401,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0033886,FBgn0033886,A5,DaGal4_34day | DaGal4_5day | RepoGal4_34day | RepoGal4_5day,4,0.4409924349 | 0.0824029202 | 0.258896099 | 0.0934338726,0.003996004 | 0.0234765235 | 0.0254745255 | 0.0214785215,significant_splicing_events_rbp - mettl3.csv,4,FBgn0033886,FBgn0033886,A5
Ubx,METTL3,FBgn0035112;A3:3L:218195-218280:218195-218283:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0035112,FBgn0035112,A3,3rd_instar_brain,1,0.1618726093,0.016983017,significant_splicing_events_tf - Ubx.csv,1,FBgn0035112,FBgn0035112,A3,ElavGal4_5day,1,-0.2385327717,0.036963037,significant_splicing_events_rbp - mettl3.csv,1,FBgn0035112,FBgn0035112,A3
Ubx,METTL3,FBgn0035772;RI:3L:7368890:7369130-7369227:7369260:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0035772,FBgn0035772,RI,3rd_instar_brain,1,0.1102769411,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0035772,FBgn0035772,RI,DaGal4_34day,1,0.0641637489,0.0474525475,significant_splicing_events_rbp - mettl3.csv,1,FBgn0035772,FBgn0035772,RI
Ubx,METTL3,FBgn0035854;A3:3L:8198483-8198542:8198483-8198553:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0035854,FBgn0035854,A3,3rd_instar_brain,1,0.0861637929,0.0284715285,significant_splicing_events_tf - Ubx.csv,1,FBgn0035854,FBgn0035854,A3,DaGal4_5day,1,-0.2009491351,0.042957043,significant_splicing_events_rbp - mettl3.csv,1,FBgn0035854,FBgn0035854,A3
Ubx,METTL3,FBgn0036510;RI:3L:15563427:15563519-15563608:15563729:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0036510,FBgn0036510,RI,3rd_instar_brain,1,-0.0850434967,0.038961039,significant_splicing_events_tf - Ubx.csv,1,FBgn0036510,FBgn0036510,RI,ElavGal4_5day,1,-0.2513826422,0.048951049,significant_splicing_events_rbp - mettl3.csv,1,FBgn0036510,FBgn0036510,RI
Ubx,METTL3,FBgn0037130;A3:3L:21760515-21760958:21760512-21760958:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0037130,FBgn0037130,A3,3rd_instar_brain,1,0.1179127979,0.0024975025,significant_splicing_events_tf - Ubx.csv,1,FBgn0037130,FBgn0037130,A3,RepoGal4_34day,1,-0.386752164,0.044955045,significant_splicing_events_rbp - mettl3.csv,1,FBgn0037130,FBgn0037130,A3
Ubx,METTL3,FBgn0037138;A5:3L:21839831-21840051:21839831-21840099:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0037138,FBgn0037138,A5,3rd_instar_brain,1,-0.1163700205,0.0154845155,significant_splicing_events_tf - Ubx.csv,1,FBgn0037138,FBgn0037138,A5,RepoGal4_5day,1,-0.4509743753,0.008991009,significant_splicing_events_rbp - mettl3.csv,1,FBgn0037138,FBgn0037138,A5
Ubx,METTL3,FBgn0037375;A3:3R:5785381-5785430:5785381-5785442:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0037375,FBgn0037375,A3,3rd_instar_brain,1,-0.0519493725,0.045954046,significant_splicing_events_tf - Ubx.csv,1,FBgn0037375,FBgn0037375,A3,RepoGal4_34day | RepoGal4_5day,2,-0.2934924588 | 0.4201317166,0.0414585415 | 0.035964036,significant_splicing_events_rbp - mettl3.csv,2,FBgn0037375,FBgn0037375,A3
Ubx,METTL3,FBgn0037643;SE:3R:8941189-8941314:8941316-8941408:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0037643,FBgn0037643,SE,3rd_instar_brain,1,-0.119657361,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0037643,FBgn0037643,SE,ElavGal4_5day,1,0.1699660046,0.0364635365,significant_splicing_events_rbp - mettl3.csv,1,FBgn0037643,FBgn0037643,SE
Ubx,METTL3,FBgn0037993;A3:3R:12156621-12158534:12156605-12158534:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0037993,FBgn0037993,A3,3rd_instar_brain,1,-0.2811331977,0.001998002,significant_splicing_events_tf - Ubx.csv,1,FBgn0037993,FBgn0037993,A3,RepoGal4_5day,1,-0.5,0.0384615385,significant_splicing_events_rbp - mettl3.csv,1,FBgn0037993,FBgn0037993,A3
Ubx,METTL3,FBgn0038198;AF:3R:14089517:14089599-14091298:14090762:14090879-14091298:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0038198,FBgn0038198,AF,3rd_instar_brain,1,-0.1009685338,0.007992008,significant_splicing_events_tf - Ubx.csv,1,FBgn0038198,FBgn0038198,AF,ElavGal4_5day,1,-0.2354274813,0.0314685315,significant_splicing_events_rbp - mettl3.csv,1,FBgn0038198,FBgn0038198,AF
Ubx,METTL3,FBgn0038716;A3:3R:19603412-19603779:19603412-19603834:+,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0038716,FBgn0038716,A3,3rd_instar_brain,1,0.3581455296,0.0,significant_splicing_events_tf - Ubx.csv,1,FBgn0038716,FBgn0038716,A3,DaGal4_5day,1,-0.3522328227,0.04995005,significant_splicing_events_rbp - mettl3.csv,1,FBgn0038716,FBgn0038716,A3
Ubx,METTL3,FBgn0039465;SE:3R:26962451-26962540:26963080-26963158:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0039465,FBgn0039465,SE,3rd_instar_brain,1,-0.0293963911,0.036963037,significant_splicing_events_tf - Ubx.csv,1,FBgn0039465,FBgn0039465,SE,DaGal4_5day | ElavGal4_5day,2,0.1777426125 | -0.0846420394,0.035964036 | 0.0204795205,significant_splicing_events_rbp - mettl3.csv,2,FBgn0039465,FBgn0039465,SE
Ubx,METTL3,FBgn0039507;A5:3R:27280042-27280577:27280042-27280670:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0039507,FBgn0039507,A5,3rd_instar_brain,1,0.4362853573,0.002997003,significant_splicing_events_tf - Ubx.csv,1,FBgn0039507,FBgn0039507,A5,DaGal4_34day,1,0.3044945489,0.044955045,significant_splicing_events_rbp - mettl3.csv,1,FBgn0039507,FBgn0039507,A5
Ubx,METTL3,FBgn0040389;RI:X:2343997:2344559-2344616:2344649:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0040389,FBgn0040389,RI,3rd_instar_brain,1,0.0645608369,0.027972028,significant_splicing_events_tf - Ubx.csv,1,FBgn0040389,FBgn0040389,RI,ElavGal4_5day,1,0.2395623248,0.0374625375,significant_splicing_events_rbp - mettl3.csv,1,FBgn0040389,FBgn0040389,RI
Ubx,METTL3,FBgn0040513;RI:2R:7443824:7444285-7444349:7445517:-,112,0.06952203600248293,822,901,13.62530413625304,12.430632630410654,FBgn0040513,FBgn0040513,RI,3rd_instar_brain,1,-0.2528709925,0.0004995005,significant_splicing_events_tf - Ubx.csv,1,FBgn0040513,FBgn0040513,RI,ElavGal4_34day | ElavGal4_5day,2,0.3368099226 | 0.2071809872,0.0284715285 | 0.048951049,significant_splicing_events_rbp - mettl3.csv,2,FBgn0040513,FBgn0040513,RI
